window_start,window_end,max_consecutive_same_source,max_consecutive_same_target,tracing_count,cycle_count,max_consecutive_same_category,sparsity,correctness
183.0,243.0,0.27,0.13,0.2,0.07,0.47,0.35,0.33
184.0,244.0,0.27,0.13,0.2,0.07,0.47,0.35,0.33
185.0,245.0,0.27,0.13,0.2,0.07,0.47,0.35,0.33
186.0,246.0,0.27,0.13,0.2,0.07,0.47,0.35,0.33
187.0,247.0,0.27,0.13,0.2,0.07,0.47,0.35,0.33
188.0,248.0,0.27,0.13,0.2,0.07,0.47,0.35,0.33
189.0,249.0,0.27,0.13,0.2,0.07,0.47,0.35,0.33
190.0,250.0,0.29,0.14,0.21,0.07,0.5,0.36,0.36
191.0,251.0,0.31,0.15,0.15,0.08,0.54,0.38,0.38
192.0,252.0,0.31,0.15,0.15,0.08,0.54,0.38,0.38
193.0,253.0,0.31,0.15,0.15,0.08,0.54,0.38,0.38
194.0,254.0,0.31,0.15,0.15,0.08,0.54,0.38,0.38
195.0,255.0,0.31,0.15,0.15,0.08,0.54,0.38,0.38
196.0,256.0,0.31,0.15,0.15,0.08,0.54,0.38,0.38
197.0,257.0,0.33,0.17,0.08,0.08,0.58,0.4,0.33
198.0,258.0,0.33,0.17,0.08,0.08,0.58,0.4,0.33
199.0,259.0,0.27,0.18,0.09,0.09,0.64,0.42,0.36
200.0,260.0,0.2,0.2,0.1,0.1,0.7,0.44,0.4
201.0,261.0,0.2,0.2,0.1,0.1,0.7,0.44,0.4
202.0,262.0,0.22,0.22,0.11,0.11,0.78,0.47,0.44
203.0,263.0,0.22,0.22,0.11,0.11,0.78,0.47,0.44
204.0,264.0,0.25,0.25,0.12,0.12,0.88,0.5,0.5
205.0,265.0,0.25,0.25,0.12,0.12,0.88,0.5,0.5
206.0,266.0,0.25,0.25,0.12,0.12,0.88,0.5,0.5
207.0,267.0,0.25,0.25,0.12,0.12,0.88,0.5,0.5
208.0,268.0,0.25,0.25,0.12,0.12,0.88,0.5,0.5
209.0,269.0,0.25,0.25,0.12,0.12,0.88,0.5,0.5
210.0,270.0,0.25,0.25,0.12,0.12,0.88,0.5,0.5
211.0,271.0,0.25,0.25,0.12,0.12,0.88,0.5,0.5
212.0,272.0,0.29,0.29,0.14,0.14,1.0,0.53,0.57
213.0,273.0,0.29,0.29,0.14,0.14,1.0,0.53,0.57
214.0,274.0,0.29,0.29,0.14,0.14,1.0,0.53,0.57
215.0,275.0,0.29,0.29,0.14,0.14,1.0,0.53,0.57
216.0,276.0,0.29,0.29,0.14,0.14,1.0,0.53,0.57
217.0,277.0,0.29,0.29,0.14,0.14,1.0,0.53,0.57
218.0,278.0,0.29,0.29,0.14,0.14,1.0,0.53,0.57
219.0,279.0,0.29,0.29,0.14,0.14,1.0,0.53,0.57
220.0,280.0,0.29,0.29,0.14,0.14,1.0,0.53,0.57
221.0,281.0,0.29,0.29,0.14,0.14,1.0,0.53,0.57
222.0,282.0,0.29,0.29,0.14,0.14,1.0,0.53,0.57
223.0,283.0,0.33,0.33,0.17,0.17,1.0,0.57,0.5
224.0,284.0,0.33,0.33,0.17,0.17,1.0,0.57,0.5
225.0,285.0,0.33,0.33,0.17,0.17,1.0,0.57,0.5
226.0,286.0,0.33,0.33,0.17,0.17,1.0,0.57,0.5
227.0,287.0,0.33,0.33,0.17,0.17,1.0,0.57,0.5
228.0,288.0,0.33,0.33,0.17,0.17,1.0,0.57,0.5
229.0,289.0,0.33,0.33,0.17,0.17,1.0,0.57,0.5
230.0,290.0,0.33,0.33,0.17,0.17,1.0,0.57,0.5
231.0,291.0,0.33,0.33,0.17,0.17,1.0,0.57,0.5
232.0,292.0,0.33,0.33,0.17,0.17,1.0,0.57,0.5
233.0,293.0,0.4,0.4,0.2,0.2,1.0,0.62,0.4
234.0,294.0,0.4,0.4,0.2,0.2,1.0,0.62,0.4
235.0,295.0,0.5,0.5,0.0,0.0,1.0,0.67,0.5
236.0,296.0,0.67,0.0,0.0,0.0,1.0,0.73,0.67
237.0,297.0,0.67,0.0,0.0,0.0,1.0,0.73,0.67
238.0,298.0,0.0,0.0,0.0,0.0,1.0,0.8,1.0
239.0,299.0,0.0,0.0,0.0,0.0,1.0,0.89,1.0
240.0,300.0,0.0,0.0,0.0,0.0,1.0,0.89,1.0
241.0,301.0,0.0,0.0,0.0,0.0,1.0,0.89,1.0
242.0,302.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
